,open,high,low,close,volume,vnindex,vn30,hnx,gold,oil,month,day,weekday,hour,minute,minute_segment,monday_morning,friday_afternoon,pre_holiday_afternoon,post_holiday_morning,return,log_return,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,target
2020-09-24,36.58,37.49,36.58,37.45,1628730.0,908.58,853.21,131.71,1868.300048828125,41.939998626708984,9,24,3,0,0,0,0,0,0,0,0.8700000000000045,0.023505067000508806,-34632798.16658663,279365090.0,-0.13704262585372687,218902.9867547751,42.14776680339151,5.4450774899633245,4592531.816151304,36.391957121053665,43.93731563196039,613.2025354113513,35.5075,37.38971013704798,33.62528986295202,10.60176096344703,0.7609963629090151,0.0,0.0,36.04266666666666,36.49566666666667,35.589666666666666,2.51368748150342,0.9937454010301655,0.0,0.0,32.66,36.92,34.79,11.99746532422729,0.89906103286385,0.5819347729236477,3.6479537090851304,-0.5005128620734283,-0.4301443739939338,-0.07036848807949447,35.968333333333334,36.26461538461538,36.4606606411582,35.525279533655144,1.0557880055788014,0.7880055788005594,0.26778242677824193,0.06917755892181351,24.57656578657656,0.11249999999999716,-37.933392830020765,-49.266600049493405,11.33320721947264,36.575,34.575,35.0775,33.795,73.64477638417085,19.376736450384005,39.807045821550155,14.536859310966966,102.1592148309708,36.3575,31.424999999999997,100.0,24.0,76.0,35.45,36.927452026691945,1.0,0.0,68.83922423000277,1.0,0.48433930449088386,0.44085461438121126,9.003377846601698,64.54999747036132,93.7799043062203,58.59809759847628,-6.220095693779697,-1.382235294117649,-0.6094182825484733,-1.4212682334279498,-1.2172902552680838,-0.20397797815986607,-5.665527062060552,-1.4253371797791456,-4.240189882281406,36.10870792203291,0.0,0.0,569.1891891891892,0.0
2020-09-25,37.45,37.49,37.19,37.4,1107270.0,908.27,854.71,131.52,1857.699951171875,41.91999816894531,9,25,4,0,0,0,0,0,0,0,-0.05000000000000426,-0.001336005542742047,-33147253.22153168,280993820.0,-0.09101712331264951,-107366.3542101925,3.6427581884752254,5.705274503425841,4606126.4930495275,36.354712177558575,40.04394615754799,613.2025354113513,35.638,37.35858827149504,33.91741172850496,9.655919364134009,0.6981880300181881,0.0,0.0,36.108,36.566,35.65,2.5368339426166058,0.7314410480349333,0.0,0.0,33.05,36.92,34.985,10.859195241034863,0.8449612403100774,0.5847412956312829,3.625427268066545,-0.3633573524685687,-0.4167869696888608,0.0534296172202921,36.02666666666667,36.32653846153846,36.605174388672324,35.5448884570881,1.1212121212121227,0.8140495867768602,0.3071625344352624,0.07912037105470505,24.64856594878944,0.07200000000000273,-32.16397738812044,-47.73639792152203,15.572420533401583,36.575,34.575,35.2175,33.795,86.82238819208543,21.31414798850077,36.90553823484376,13.477277854791186,80.83145019548856,36.3575,31.665,96.0,20.0,76.0,35.4848,36.927452026691945,0.0,0.0,60.06949964739016,0.4533424070535803,0.5599504545966353,0.4625979334401104,9.76884377620383,65.19612185570345,66.50717703349297,67.09809186143917,-33.492822966507035,-0.9476764705882275,-0.9695290858725801,-1.0301642159745343,-1.179865047409374,0.1497008314348396,-5.430125852638913,-2.226294914351099,-3.2038309382878136,36.10090331989965,-0.4658810633050181,-0.4669696715263516,574.7747747747749,1.0
2020-09-28,37.32,37.49,37.14,37.4,1254760.0,912.5,863.31,133.12,1872.800048828125,42.43000030517578,9,28,0,0,0,0,1,0,0,1,0.0799999999999983,0.002141328441343404,-32704345.221531697,279886550.0,-0.06289533710538245,-119378.0750373084,-36.13590120671269,3.9503318689258866,4604648.161941383,36.31581914238442,36.929527616780035,612.3838404375043,35.771,37.25430576753628,34.28769423246372,8.293342470360233,0.6850596188646492,0.0,0.0,36.146,36.589999999999996,35.702,2.4567033696674545,0.6959459459459498,0.0,0.0,33.05,36.92,34.985,10.818819714293713,0.8449612403100774,0.6392671660681548,3.4391381781804258,-0.2485676244024404,-0.38314310063157675,0.13457547622913635,36.0775,36.37653846153846,36.72745525195351,35.58600783063713,1.0292620865139954,0.8854961832061079,0.14376590330788752,0.08921755268656842,24.76904453046679,-0.06099999999999994,-25.143211943861388,-44.79215350137648,19.648941557515094,36.575,34.575,35.2175,33.795,93.41119409604272,20.834361490886113,32.2203475203738,24.012030281905158,82.12344831531402,36.3575,31.730000000000004,92.0,16.0,76.0,35.565008,36.927452026691945,0.0,0.0,48.043353704103026,0.0,0.48444746901786057,0.5095790760351266,10.416531539629649,69.50262887798853,16.746411483253688,59.01116427432228,-83.25358851674632,-0.38894117647058835,-0.9706045479756,-0.7036299206864415,-1.0846180220647874,0.38098810137834593,-4.950571610605755,-2.7711502536020305,-2.179421357003725,36.100894365671216,0.0,0.0,573.8738738738738,0.0
2020-09-29,37.4,37.45,36.45,36.79,1609090.0,903.98,856.2,131.74,1894.300048828125,41.029998779296875,9,29,1,0,0,0,0,0,0,0,-0.6099999999999994,-0.016444635303803246,-32094890.36438886,281141310.0,-0.04003492817206693,-106265.2071748357,-16.079528478691813,3.3896924592582383,4604648.161941383,36.42837056419368,35.00002435126922,612.3838404375043,35.923,36.85372230015538,34.99227769984462,5.18176265988576,0.6864143579358047,0.0,0.0,36.19833333333334,36.61633333333333,35.78033333333333,2.3094985956996132,0.5857256778309482,0.0,0.0,33.05,36.92,34.985,10.77304234056177,0.8320413436692512,0.6493404494613388,3.2420472972812924,-0.15181136880188006,-0.33687675426563746,0.1850653854637574,36.12416666666667,36.403076923076924,36.73707752088374,35.62408132466401,0.9866017052375161,0.9098660170523766,0.07673568818513954,0.09310673117482024,24.83055274058199,0.1769999999999996,-17.992000886264258,-40.74629033341608,22.75428944715182,36.575,34.705,35.4225,34.075,96.70559704802136,19.8308657938831,29.572674818400717,25.81442641417339,82.82036933408034,36.445,31.924999999999997,88.0,12.0,76.0,35.64200768,36.927452026691945,0.0,0.0,46.782539918619044,0.0,0.15111413568452722,0.39850401976634103,10.768629377860849,62.571723574406285,13.824884792626632,32.3594911031244,-86.17511520737337,0.09520588235293559,-1.9183337900794815,-0.4290783092438178,-0.9535100795005935,0.5244317702567758,-7.422225118755842,-3.701365226632793,-3.7208598921230487,36.0974995937397,-0.1376651982378796,-0.1377600438281501,573.8738738738738,0.0
2020-09-30,36.97,36.97,36.45,36.58,584450.0,905.21,858.54,132.93,1887.5,40.95000076293945,9,30,2,0,0,0,0,0,0,0,-0.39000000000000057,-0.01060512998582075,-32609799.164388873,279532220.0,-0.024101303169820683,-83476.57757843076,11.309264897781452,3.3673144789841087,4578403.645898602,36.532169107373,35.30212633488543,612.3838404375043,36.014500000000005,36.555368745636684,35.473631254363326,3.0036165746389876,0.5790395088362432,0.0,0.0,36.24766666666666,36.68666666666667,35.80866666666667,2.422224878842777,0.3318147304479887,0.0,0.0,34.53,36.92,35.725,6.636215968568217,0.6569037656903766,0.6364064045152046,3.0473185591145877,-0.10937485664985758,-0.2913763747424815,0.18200151809262394,36.12416666666667,36.42307692307692,36.712911748440085,35.65637159691112,1.0024125452352244,0.9276236429433066,0.07478890229191781,0.09178488905924581,24.94959615355588,-0.3545000000000087,-10.766216983709285,-35.89726580205059,25.131048818341306,36.665000000000006,34.705,35.4225,34.075,97.95362113060288,18.95605947322981,28.291688334229896,24.30312035872134,68.52169649423844,36.545,31.924999999999997,84.0,8.0,76.0,35.715927372799996,36.927452026691945,0.0,0.0,46.37922669823842,0.0,0.0,0.21185386823412933,10.359089440500515,62.0198969135139,11.981566820276436,14.18428769871889,-88.01843317972356,0.280794117647055,-1.0687859687585655,-0.3089813952140221,-0.8246043426432793,0.5156229474292572,-8.781693492361295,-4.717430879778494,-4.064262612582802,36.097312690430975,-0.46870692031982797,-0.4698087955976149,562.8828828828829,0.0
2020-10-01,37.01,37.01,36.62,36.88,367030.0,914.09,867.58,133.5,1908.4000244140625,40.93000030517578,10,1,3,0,0,0,0,0,0,0,-0.12999999999999545,-0.0035187477096716435,-32902024.16438888,278947770.0,0.01316731069376804,-45215.523638654755,-11.236461415974459,0.25096569932585566,4575067.562723827,36.56481256963476,30.87226403069326,608.8883088666461,36.0385,36.5489615558557,35.5280384441443,2.8328679376538903,0.5602396001172982,0.0,0.0,36.285999999999994,36.703,35.869,2.2984070991567087,0.276978417266188,0.0,0.0,34.97,36.92,35.945,5.410880031077883,0.57948717948718,0.6067657640636844,2.8254026632295046,-0.06770095275126664,-0.24664129034423857,0.17894033759297193,36.160833333333336,36.43807692307692,36.738617633295455,35.71812184899178,0.9310776942355893,1.045112781954888,-0.11403508771929871,0.08664153105336306,25.010340733695596,-0.24849999999999994,-8.167355266146437,-30.80213627313096,22.63478100698452,36.75,34.724999999999994,35.442499999999995,34.075,98.97269474874196,17.920142529874113,27.17156745648183,24.85472118633634,21.54927980038527,36.522499999999994,31.924999999999997,80.0,4.0,76.0,35.786890277888,36.927452026691945,0.0,0.0,47.356725504325915,0.04352176818831148,0.014507256062770937,0.055207130582432797,10.008401793976885,61.97291866386846,15.668202764976828,13.824884792626603,-84.33179723502317,0.35258823529411387,-1.211453744493386,-0.19112902278436542,-0.6979092786714965,0.5067802558871312,-12.842806310331264,-6.342505965889048,-6.500300344442216,36.09528841352772,0.0,0.0,559.0990990990991,0.0
2020-10-02,36.88,36.97,34.79,36.53,890840.0,909.91,861.51,134.91,1900.199951171875,39.27000045776367,10,2,4,0,0,0,0,0,0,0,-0.3500000000000014,-0.00953555788120175,-32779680.831055537,279314800.0,-0.04603336610704838,-70152.36311884677,8.718974910876518,1.4304705076481778,4578077.650203324,36.60484977507933,34.777633647056916,613.8819253964436,36.1145,36.9256097336407,35.3033902663593,4.4918785177183596,1.3479123988723545,1.0,0.0,36.407666666666664,36.90266666666666,35.91266666666667,2.7192074929273,1.5932659932660036,1.0,0.0,35.53,37.62,36.575,5.78714920599758,0.9377990430622031,0.5810891876573161,2.726180234678295,-0.03427893741474719,-0.2041688197583403,0.16988988234359312,36.3025,36.43961538461539,36.70652261278846,35.77529800832572,0.9801488833746902,0.9379652605459057,0.04218362282878452,0.07943606821347193,25.080456732645462,-0.32450000000000045,-4.282913810398795,-25.416741340171313,21.133827529772518,36.14,34.79,35.5075,34.075,97.76732048915937,17.30190371936254,28.672002520259383,23.809680024755302,240.81758106654297,36.1625,32.595,100.0,0.0,100.0,35.855014666772476,36.927452026691945,0.0,0.0,51.078414485679225,0.2092247686490133,0.08424884561244204,0.0329187005584044,14.593657565204152,64.86264104295404,29.953917050691253,19.20122887864814,-70.04608294930874,0.36611764705882877,-0.715859030836999,-0.09671578496177735,-0.5776705799295527,0.4809547949677754,-16.29419317071062,-8.332843406853364,-7.961349763857257,36.09075563566499,3.850415512465366,3.778136540898558,564.5045045045046,0.0
2020-10-05,36.75,36.97,36.27,36.32,811740.0,914.68,867.7,137.19,1912.5,41.290000915527344,10,5,0,0,0,0,1,0,0,1,-0.4299999999999997,-0.011769671925752956,-32248445.968670215,278423960.0,0.012840043113016432,-43981.25410186869,1.982041502747895,0.3157505907671192,4569623.366038465,36.596494145273184,28.03486651943264,613.8819253964436,36.160000000000004,37.04158947362518,35.27841052637483,4.876047973590577,0.9310396294064224,0.0,0.0,36.48433333333333,36.971333333333334,35.99733333333334,2.669639023142344,0.9472963723477081,0.0,0.0,35.53,37.62,36.575,5.779867256637157,0.6650717703349297,0.5669802688915843,2.6009711878761346,0.02340815650890704,-0.15865342450489084,0.18206158101379788,36.39666666666667,36.43961538461539,36.64705759543639,35.8156463040053,0.9498069498069506,0.9948519948519949,-0.04504504504504436,0.07270008744812098,25.123670256254705,-0.060000000000002274,-0.23614552324439098,-19.970986299982364,19.734840776737972,36.14,34.79,35.5075,34.335,92.01102581220584,17.003183380530007,29.331067506063967,22.52733851271321,180.5416248746248,36.1625,32.62,96.0,4.0,92.0,35.855014666772476,37.49,0.0,1.0,48.46006940259744,0.09264661322496416,0.11513105002076342,0.0712957172319922,15.622683275874556,57.116684318348575,19.815668202765014,21.812596006144336,-80.18433179723499,0.3654705882352971,-1.0752688172043026,0.06595401923555666,-0.44894566009653086,0.5148996793320875,-18.159574840490958,-10.298189693580884,-7.861385146910074,36.0914308028692,-1.520405441451056,-1.5320821113169014,558.1981981981983,1.0
2020-10-06,36.45,36.71,36.19,36.49,1105060.0,915.67,871.37,137.77,1901.0999755859375,42.650001525878906,10,6,1,0,0,0,0,0,0,0,0.03999999999999915,0.0010967919936888393,-32944223.111527365,277612220.0,0.09004296945089393,-64524.646373030264,-15.28589398595643,-1.232843104899379,4564956.916544898,36.62833592430512,20.367813625632195,610.3529025567707,36.151,37.04013216115869,35.26186783884132,4.918990684399793,0.34760420787903823,0.0,0.0,36.483999999999995,37.013999999999996,35.954,2.9053831816686637,-0.06981132075471548,0.0,1.0,35.53,37.62,36.575,5.781306187933933,0.16746411483253687,0.5582822420024263,2.4890123869965337,0.03323812289913519,-0.12027511502408564,0.15351323792322083,36.37833333333334,36.44615384615385,36.622894888446176,35.85300583704194,0.8721227621483376,1.0345268542199493,-0.16240409207161166,0.06522771351836708,24.674386043328422,-0.05100000000000193,4.599896430993774,-14.676146466752455,19.27604289774623,36.14,34.79,35.5075,34.795,72.36145743385643,16.29787848283557,27.585622479258255,23.914241077579028,-26.806762308882256,36.1625,32.62,92.0,0.0,92.0,35.855014666772476,37.436,0.0,0.0,50.68738626722497,0.191814783723537,0.1645620551991719,0.12131398361079254,11.983750651700639,56.62502855482525,28.110599078341057,25.960061443932414,-71.88940092165895,0.34214705882353513,-0.11080332409972062,0.09361769802309666,-0.3404329884726054,0.43405068649570205,-13.825847738090316,-11.00372130248277,-2.8221264356075455,36.12659861276278,-2.8169014084507005,-2.857337244405622,554.4144144144145,1.0
2020-10-07,36.36,37.06,36.14,36.97,988270.0,919.72,870.85,136.13,1883.5999755859375,41.9900016784668,10,7,2,0,0,0,0,0,0,0,0.6099999999999994,0.016637503639262086,-32774213.88075812,278717280.0,0.1433178341019221,-24747.98260545457,-0.8435178528636386,-0.9710275307375204,4570129.2788797,36.643062954268224,20.988667425273917,610.3529025567707,36.157500000000006,37.032802804752,35.28219719524801,4.841611310250964,0.2672234124078553,0.0,0.0,36.41766666666667,36.95266666666667,35.882666666666665,2.9381344219380905,-0.12398753894080791,0.0,1.0,35.45,37.62,36.535,6.001521122865226,0.13824884792626632,0.5464540178021842,2.234994235738656,0.05093125186128589,-0.08603384164701133,0.13696509350829722,36.34916666666667,36.473076923076924,36.676295674839075,35.883894293557354,0.9029850746268656,0.9850746268656719,-0.08208955223880632,0.05843869330929536,24.145527751926263,-0.0975000000000037,11.008537382046972,-9.238154220967154,20.246691603014128,36.14,34.79,35.5075,35.269999999999996,36.180728716928215,15.642952506405024,26.055008593491774,22.58733719899402,-78.39182466048099,36.1625,32.62,88.0,0.0,88.0,35.855014666772476,37.38308,0.0,0.0,48.43331791847111,0.09145554078212459,0.125305645910209,0.1349995837100482,8.777016157478789,60.21594251433607,19.815668202765014,22.580645161290334,-80.18433179723499,0.3256764705882276,0.0,0.1433662240800548,-0.24367314596207337,0.3870393700421282,-15.82431590101515,-11.967840222189247,-3.8564756788259036,36.316805516956045,-0.36231884057971175,-0.36297680505787966,557.4774774774776,0.0
2020-10-08,37.19,37.19,36.45,36.88,549140.0,918.84,869.82,135.61,1888.5999755859375,43.34000015258789,10,8,3,0,0,0,0,0,0,0,-0.30999999999999517,-0.008370509248585734,-31979301.054671172,279705550.0,0.18167291290782694,-11661.927947532697,1.9690339952878415,-0.744948183368855,4583129.267917793,36.69660666966376,27.17713015174685,618.3816609351552,36.1575,37.032802804751995,35.282197195248,4.841611310250964,0.2443741768159932,0.0,0.0,36.342666666666666,36.88666666666667,35.79866666666667,2.993726382213746,-0.08149509803921726,0.0,1.0,35.45,37.62,36.535,6.001521122865228,0.11981566820276436,0.5178086160219656,2.030131821841288,0.06421297681041693,-0.055984477955525684,0.12019745476594262,36.32,36.503076923076925,36.70763480178691,35.89990212366422,0.9350000000000014,0.9850000000000003,-0.049999999999998934,0.0513055787729185,23.62214025398727,0.3325000000000031,15.153307776504942,-3.980678091564331,19.133985868069274,36.14,34.79,35.54,35.269999999999996,18.090364358464107,15.034806956862372,25.1664023684003,21.816995927708472,-63.66193318241086,35.6525,32.665,84.0,0.0,84.0,35.855014666772476,37.3312184,0.0,0.0,50.79002191696285,0.1963844925844896,0.15988493903005083,0.149917546713144,6.179333238327579,62.2777704442805,28.110599078341057,25.345622119815683,-71.88940092165895,0.34597058823528926,-2.5606828487596713,0.18065319543185135,-0.15880787768328844,0.3394610731151398,-18.20390649326423,-13.215053476404245,-4.988853016859986,36.57465412885559,-0.11188811188811432,-0.1119507533659636,566.1261261261261,1.0
2020-10-09,36.75,36.97,36.75,36.88,366200.0,924.0,874.53,136.91,1919.5,42.849998474121094,10,9,4,0,0,0,0,0,0,0,0.13000000000000256,0.0035311730295473076,-31890251.324941438,279156410.0,0.1799367750964386,97317.31890211476,4.044610377177805,-0.4786207859747012,4581792.4380557425,36.75431492730588,36.168137335030615,616.8762687392082,36.161500000000004,37.02928511165307,35.29371488834694,4.799497319818388,0.2859493122137542,0.0,0.0,36.283,36.839,35.727,3.064796185541443,0.056654676258994854,0.0,0.0,35.45,37.62,36.535,6.000857265323602,0.15668202764976827,0.49602775441976876,1.8179650717500373,0.09861645958469012,-0.025064290447482523,0.12368075003217265,36.26166666666667,36.533076923076926,36.73415252458892,35.91472418857798,0.9577114427860709,0.9477611940298514,0.009950248756219526,0.04512895968206256,23.426129344923485,0.32849999999999824,18.866414806810745,0.9092804362881282,17.957134370522617,36.120000000000005,34.79,35.605000000000004,35.269999999999996,9.045182179232054,14.951075154459419,27.666759525806377,20.930003285589326,-89.64718491244429,35.1075,32.989999999999995,80.0,0.0,80.0,35.855014666772476,37.280394032,0.0,0.0,51.32242062519617,0.22008880098792424,0.16930961145151324,0.15150006546392444,4.412153711989716,64.65321143043988,29.953917050691253,25.960061443932414,-70.04608294930874,0.43394117647058295,0.5958829902491843,0.27712144631123264,-0.07162201288438423,0.3487434591956169,-16.41569816069475,-13.855182413262346,-2.5605157474324027,36.74234879061557,0.22402688322598063,0.22377631715775337,564.5045045045046,0.0
2020-10-12,37.4,37.84,36.88,37.36,1574610.0,925.83,874.9,135.9,1922.5,41.720001220703125,10,12,0,0,0,0,1,0,0,1,-0.03999999999999915,-0.001070091059844458,-31823669.50675961,279522610.0,0.15710223884799002,204995.68763038397,5.209048862023153,-0.21538268116398632,4581792.4380557425,36.8230345634154,43.80214379022259,616.8762687392082,36.161500000000004,37.02928511165307,35.29371488834694,4.799497319818388,0.464564960164591,0.0,0.0,36.25666666666667,36.79966666666667,35.71366666666667,2.995311207134316,0.3557397176181708,0.0,0.0,35.45,37.62,36.535,6.000857265323602,0.29953917050691253,0.5164249789777922,1.685454904368948,0.1244469209082979,0.004837951823673561,0.11960896908462433,36.22916666666667,36.528076923076924,36.83043675157524,36.03141128572035,0.9737500000000008,0.9362500000000001,0.037500000000000644,0.039987378343932185,23.37663509147912,0.15849999999999653,21.40528480591978,5.286756624308577,16.118528181611204,36.315,35.14,35.955,35.905,17.90112579695314,15.45852796521937,29.736868024679197,18.98996338260257,-27.695768311541556,35.1075,33.535,76.0,88.0,-12.0,35.855014666772476,37.230586151359994,0.0,0.0,56.74064525697046,0.4613276802046958,0.29260032459237034,0.2072649583579782,4.059850008734014,62.714462509242686,49.76958525345626,35.944700460829495,-50.23041474654374,0.46894117647059375,4.3756967670011155,0.3493336986689905,0.012569129426290715,0.33676456924269976,-8.124002571919833,-12.708946444993844,4.58494387307401,36.85854213892716,0.8661637328862826,0.8624340560900556,564.5045045045046,1.0
